nan,nan
0.0,0.0
49.418289681,8.669345992
49.418290435,8.669346431
49.418290526,8.669346558
49.418290483,8.669347493
49.418290274,8.669348292
49.418289575,8.669348558
49.418288131,8.669349022
49.418287005,8.669349863
49.418286222,8.669349946
49.418284738,8.669350955
49.41828344,8.669352175
49.418281902,8.669353406
49.418280552,8.669355037
49.418279869,8.669355847
49.418278765,8.669357455
49.418277635,8.669359693
49.418276323,8.669361249
49.418275614,8.669362344
49.418274641,8.669363691
49.41827363,8.669365268
49.418273188,8.669366067
49.418273023,8.669366781
49.418272142,8.669367675
49.418271189,8.669368559
49.418270635,8.669370197
49.418270205,8.669371665
49.418269606,8.669373199
49.418268589,8.669375561
49.418267681,8.669376896
49.41826656,8.669377959
49.418266132,8.669377917
49.418265952,8.669377695
49.418265183,8.669378021
49.418265182,8.669377675
49.418264581,8.669377823
49.418264498,8.66937652
49.418264364,8.669375395
49.41826464,8.669374617
49.418264961,8.669374792
49.418264208,8.669375203
49.418263964,8.669375686
49.418264465,8.669375467
49.418264689,8.669375446
49.418264555,8.669376601
49.418264607,8.669377462
49.418264511,8.669378386
49.418264888,8.669379455
49.418265248,8.669379476
49.418265836,8.669380358
49.41826653,8.669381376
49.418266779,8.669382312
49.418266879,8.669383813
49.41826722,8.669385649
49.418267656,8.669386561
49.418267873,8.669388062
49.418267504,8.669390067
49.418267423,8.669391
49.41826726,8.669391903
49.418267656,8.669392353
49.418267596,8.66939336
49.418267961,8.669394376
49.418268218,8.669396105
49.418268691,8.669397951
49.418268602,8.669399555
49.418268559,8.669401107
49.418267977,8.669402839
49.418267795,8.669404551
49.418267908,8.669405601
49.418267515,8.6694075
49.418267548,8.66940898
49.418267484,8.669410188
49.418267636,8.669410504
49.418267929,8.669410851
49.418268344,8.669410569
49.418269057,8.669410276
49.418269458,8.669410255
49.418269908,8.66940971
49.418270447,8.669408913
49.418270653,8.669408158
49.418271217,8.669407235
49.418271433,8.66940584
49.418272096,8.669404528
49.41827228,8.669403353
49.418272742,8.669402784
49.418273257,8.669401881
49.418273585,8.669401115
49.418274068,8.669400274
49.418274255,8.669399904
49.418274744,8.669399052
49.418274763,8.66939971
49.418275298,8.669398805
49.418275954,8.669398278
49.418276574,8.669398285
49.418277442,8.669398188
49.418277723,8.669398405
49.418277897,8.669398832
49.418278209,8.669398986
49.418277859,8.669399603
49.418277766,8.669400753
49.418277716,8.6694012
49.418277504,8.669401891
49.418278302,8.669402357
49.418279164,8.669401422
49.418279354,8.669401431
49.418279792,8.669401606
49.418280265,8.669402098
49.418280527,8.669401657
49.418281524,8.669400763
49.418282222,8.669400038
49.418282936,8.669398045
49.418284106,8.669396269
49.418285088,8.669393666
49.418286214,8.669390433
49.418287253,8.669387641
49.418287775,8.669385216
49.418288203,8.669383558
49.418288809,8.669380736
49.418289537,8.669378059
49.418290197,8.669375362
49.418291255,8.669371838
49.418292107,8.669368219
49.418293011,8.669364266
49.418293973,8.669360816
49.418294828,8.669356883
49.418295475,8.669354366
49.41829586,8.669352636
49.418296191,8.669350435
49.418297089,8.669348117
49.418297357,8.669345694
49.418297762,8.669343849
49.418298493,8.669341205
49.418299114,8.669338815
49.418299797,8.669336884
49.418300372,8.669333968
49.418301133,8.669330568
49.41830205,8.669327284
49.41830307,8.669324608
49.418304013,8.669322047
49.418304429,8.669319908
49.418305128,8.669318176
49.41830546,8.669317095
49.418305837,8.669315962
49.418306993,8.669314793
49.418308254,8.669313144
49.418309256,8.669312049
49.418310243,8.669311908
49.418310732,8.669311559
49.418311143,8.669311439
49.418310732,8.669312023
49.418310975,8.669312584
49.418311899,8.669312221
49.418312553,8.669312278
49.418312886,8.669311581
49.418312691,8.669310694
49.418312864,8.669309848
49.418312218,8.669310009
49.418312446,8.669309635
49.418312443,8.669309796
49.418312886,8.669309884
49.418312975,8.669310518
49.418312986,8.669310922
49.418312852,8.669311767
49.418313005,8.669312894
49.418312999,8.669313949
49.418312774,8.669315706
49.418313079,8.669317149
49.418313012,8.669318248
49.418312638,8.669320805
49.418312253,8.669323151
49.418311726,8.669325624
49.418310924,8.669328215
49.418310719,8.669330437
49.418310027,8.669331924
49.418309081,8.669334376
49.418308535,8.669336461
49.418308504,8.669337297
49.418308677,8.669337881
49.41830886,8.669338329
