1424660495.7	2015	02	23	04	01	35	49.4174594794	8.6689411291	179.989	33.9987192473	[]	1424660495.51	break	slow	straight	
1424660497.22	2015	02	23	04	01	37	49.417448529	8.6689381757	180.84	26.6873515052	[]	1424660497.01	forward	null	straight	
1424660498.74	2015	02	23	04	01	38	49.4174408935	8.6689528706	180.4389	17.743641287	[]	1424660498.51	forward	null	straight	
1424660500.25	2015	02	23	04	01	40	49.4174454009	8.6689641949	178.9401	15.4314079712	[]	1424660500.01	forward	null	straight	
1424660501.78	2015	02	23	04	01	41	49.4174348539	8.6689787417	176.1279	19.6064151034	[]	1424660501.76	forward	null	straight	
1424660503.29	2015	02	23	04	01	43	49.417378527	8.6690222611	170.2246	14.9250817384	[]	1424660503.26	forward	null	straight	
1424660504.82	2015	02	23	04	01	44	49.4173487735	8.6690427927	167.4039	6.84848110604	[]	1424660504.77	forward	null	straight	
1424660506.33	2015	02	23	04	01	46	49.4173379812	8.6690418282	167.5038	10.98146122	[]	1424660506.26	forward	null	straight	
1424660507.86	2015	02	23	04	01	47	49.4173177696	8.6690433391	167.1396	-0.792618289818	[]	1424660507.76	forward	null	straight	
1424660509.37	2015	02	23	04	01	49	49.417304644	8.669042825	166.7901	-13.1301925679	[]	1424660509.26	forward	null	straight	
1424660510.89	2015	02	23	04	01	50	49.4172916454	8.6690408819	166.3708	3.53915174148	[]	1424660510.77	forward	null	straight	
1424660512.4	2015	02	23	04	01	52	49.4172780572	8.6690399601	166.0867	26.7333616429	[]	1424660512.26	forward	null	straight	
1424660513.92	2015	02	23	04	01	53	49.4172755038	8.6690451302	165.2568	18.3818051592	[]	1424660513.76	forward	null	straight	
1424660515.43	2015	02	23	04	01	55	49.4172708839	8.6690452517	164.3948	9.08092418666	[]	1424660515.26	forward	null	straight	
1424660516.95	2015	02	23	04	01	56	49.4172606176	8.669044504	164.139	13.2786460634	[]	1424660516.77	forward	null	straight	
1424660518.47	2015	02	23	04	01	58	49.4172563533	8.6690441416	164.2991	-6.64431263716	[]	1424660518.27	forward	null	straight	
1424660519.99	2015	02	23	04	01	59	49.417249756	8.6690296463	165.3371	-6.60981942973	[]	1424660519.76	forward	null	straight	
1424660523.52	2015	02	23	04	02	03	49.4172322578	8.6689916926	169.8523	-6.10011833501	[]	1424660523.52	break	slow	straight	
1424660525.04	2015	02	23	04	02	05	49.41722528	8.6689776997	171.748	15.0925173283	[]	1424660525.01	forward	null	straight	
1424660526.56	2015	02	23	04	02	06	49.4172166476	8.6689565488	174.3415	18.0690626989	[]	1424660526.5	forward	null	straight	
1424660528.08	2015	02	23	04	02	08	49.4172011675	8.668928749	175.1989	19.6802601486	[]	1424660528.0	forward	null	straight	
1424660531.6	2015	02	23	04	02	11	49.4171357842	8.6688308749	175.7831	19.8886580396	[]	1424660531.51	break	slow	straight	
1424660533.11	2015	02	23	04	02	13	49.4171175182	8.6688188163	174.6555	20.4395620188	[]	1424660533.0	forward	null	straight	
1424660534.63	2015	02	23	04	02	14	49.4171047011	8.6688168544	172.7745	16.5579651235	[]	1424660534.5	forward	null	straight	
1424660536.15	2015	02	23	04	02	16	49.4171056794	8.668816551	171.1145	15.1250163489	[]	1424660536.01	forward	null	straight	
1424660537.66	2015	02	23	04	02	17	49.4171079034	8.6688144596	170.1797	17.9127514467	[]	1424660537.5	forward	null	straight	
1424660539.18	2015	02	23	04	02	19	49.4171150465	8.6688125154	167.8585	11.7152891054	[]	1424660539.0	forward	null	straight	
1424660540.7	2015	02	23	04	02	20	49.4171214267	8.6688125341	166.0827	6.74371497104	[]	1424660540.5	forward	null	straight	
1424660542.22	2015	02	23	04	02	22	49.4171240617	8.6688098249	166.4688	7.48615028365	[]	1424660542.0	forward	null	straight	
1424660543.74	2015	02	23	04	02	23	49.4171258218	8.6688080802	166.4238	18.9973319463	[]	1424660543.5	forward	null	straight	
1424660545.27	2015	02	23	04	02	25	49.4171274987	8.668804682	166.3536	8.22918189575	[]	1424660545.25	forward	null	straight	
1424660546.78	2015	02	23	04	02	26	49.4171336404	8.6687958498	166.7691	-6.76919853029	[]	1424660546.75	forward	null	straight	
1424660548.29	2015	02	23	04	02	28	49.4171396815	8.6687857645	167.4458	4.55579748535	[]	1424660548.25	forward	null	straight	
1424660549.81	2015	02	23	04	02	29	49.4171435474	8.6687782929	168.2124	14.3085890026	[]	1424660549.75	forward	null	straight	
1424660551.33	2015	02	23	04	02	31	49.4171526653	8.668773139	168.8935	6.46839220799	[]	1424660551.25	forward	null	straight	
1424660552.85	2015	02	23	04	02	32	49.4171675962	8.6687669758	169.6093	0.836452534168	[]	1424660552.75	forward	null	straight	
1424660554.36	2015	02	23	04	02	34	49.4171790179	8.6687584136	170.8598	5.19972083196	[]	1424660554.25	forward	null	straight	
