1424648503.56	2015	02	23	00	41	43	49.4183092669	8.66936696	112.733	-42.4575534851	[]	1424648503.4	break	slow	straight	
1424648504.58	2015	02	23	00	41	44	49.4183095928	8.6693676585	112.652	-58.6087114029	[]	1424648504.41	forward	null	straight	
1424648505.59	2015	02	23	00	41	45	49.4183099371	8.6693657712	112.6086	-80.2938217056	[]	1424648505.4	forward	null	straight	
1424648506.62	2015	02	23	00	41	46	49.4183102046	8.6693587688	112.5646	-108.458355249	[]	1424648506.4	forward	null	straight	
1424648507.68	2015	02	23	00	41	47	49.4183083516	8.6693443577	112.4739	-126.644130169	[]	1424648507.65	forward	null	straight	
1424648508.7	2015	02	23	00	41	48	49.4183041121	8.6693328579	112.4526	-152.130846748	[]	1424648508.66	forward	null	straight	
1424648509.74	2015	02	23	00	41	49	49.4182987923	8.6693247341	112.6158	-172.265256343	[]	1424648509.66	forward	null	straight	
1424648510.77	2015	02	23	00	41	50	49.4182923914	8.6693200915	112.9371	168.253163395	[]	1424648510.65	forward	null	straight	
1424648511.8	2015	02	23	00	41	51	49.418285677	8.6693184065	113.1857	-159.587351847	[]	1424648511.65	forward	null	straight	
1424648518.03	2015	02	23	00	41	58	49.4182743548	8.6693277753	113.2042	131.310630825	[]	1424648517.9	break	slow	straight	
1424648519.05	2015	02	23	00	41	59	49.418274895	8.6693262379	113.1753	129.625559535	[]	1424648518.9	forward	null	straight	
1424648520.07	2015	02	23	00	42	00	49.4182746192	8.6693274752	113.2134	146.840949025	[]	1424648519.89	forward	null	straight	
1424648521.1	2015	02	23	00	42	01	49.4182728343	8.6693312693	113.2453	148.988148376	[]	1424648520.89	forward	null	straight	
1424648522.14	2015	02	23	00	42	02	49.4182696887	8.6693359084	113.3185	162.078694537	[]	1424648521.9	forward	null	straight	
1424648523.18	2015	02	23	00	42	03	49.4182644013	8.6693393332	113.4614	175.828541791	[]	1424648523.14	forward	null	straight	
1424648525.71	2015	02	23	00	42	05	49.418265193	8.6693360154	113.615	174.620036873	[]	1424648525.65	break	slow	straight	
1424648526.73	2015	02	23	00	42	06	49.4182677462	8.6693355386	113.5915	175.711676837	[]	1424648526.65	forward	null	straight	
1424648529.25	2015	02	23	00	42	09	49.4182675156	8.6693419394	113.2648	176.097187865	[]	1424648529.16	break	slow	straight	
1424648530.27	2015	02	23	00	42	10	49.4182690993	8.6693476929	113.035	176.209499098	[]	1424648530.15	forward	null	straight	
1424648531.29	2015	02	23	00	42	11	49.4182689027	8.669352284	112.8838	177.279619754	[]	1424648531.15	forward	null	straight	
1424648532.32	2015	02	23	00	42	12	49.4182657957	8.6693550397	112.902	177.790765924	[]	1424648532.15	forward	null	straight	
1424648534.84	2015	02	23	00	42	14	49.4182594402	8.6693561345	113.5599	178.007585474	[]	1424648534.65	break	slow	straight	
1424648535.86	2015	02	23	00	42	15	49.4182599859	8.66935698	114.236	179.335864567	[]	1424648535.65	forward	null	straight	
1424648538.4	2015	02	23	00	42	18	49.4182586828	8.6693578189	115.3095	179.335864567	[]	1424648538.4	break	slow	straight	
1424648539.42	2015	02	23	00	42	19	49.4182579506	8.6693569712	115.3043	167.601881005	[]	1424648539.4	forward	null	straight	
1424648541.94	2015	02	23	00	42	21	49.4182536164	8.6693541674	114.9365	168.272884291	[]	1424648541.9	break	slow	straight	
1424648542.97	2015	02	23	00	42	22	49.4182528329	8.6693519383	114.8031	169.221966778	[]	1424648542.9	forward	null	straight	
1424648543.99	2015	02	23	00	42	23	49.4182505309	8.6693506739	114.7052	170.776563809	[]	1424648543.9	forward	null	straight	
1424648545.03	2015	02	23	00	42	25	49.4182466382	8.6693505368	114.6467	172.054604099	[]	1424648544.9	forward	null	straight	
1424648546.08	2015	02	23	00	42	26	49.4182421079	8.6693511105	114.6279	173.367636984	[]	1424648545.9	forward	null	straight	
1424648547.1	2015	02	23	00	42	27	49.4182368318	8.6693522616	114.5999	174.438947599	[]	1424648546.91	forward	null	straight	
1424648548.14	2015	02	23	00	42	28	49.4182313252	8.6693541625	114.5952	-160.636065865	[]	1424648547.91	forward	null	straight	
1424648549.18	2015	02	23	00	42	29	49.4182247742	8.6693573478	114.7084	-176.717602505	[]	1424648549.15	forward	null	straight	
1424648555.41	2015	02	23	00	42	35	49.4182199167	8.6693588119	115.6886	108.451632944	[]	1424648555.4	break	slow	straight	
1424648556.43	2015	02	23	00	42	36	49.4182193343	8.6693577607	115.3214	125.718501628	[]	1424648556.4	forward	null	straight	
1424648557.47	2015	02	23	00	42	37	49.4182186574	8.6693589241	114.821	143.629598608	[]	1424648557.4	forward	null	straight	
1424648560.02	2015	02	23	00	42	40	49.418217054	8.6693593167	113.7953	143.625020074	[]	1424648559.9	break	slow	straight	
1424648561.06	2015	02	23	00	42	41	49.4182167427	8.6693575544	113.5959	157.700660726	[]	1424648560.9	forward	null	straight	
1424648563.59	2015	02	23	00	42	43	49.4182238159	8.669347789	113.3157	155.315018479	[]	1424648563.4	break	slow	straight	
1424648564.61	2015	02	23	00	42	44	49.4182284771	8.6693409664	113.2823	156.29857033	[]	1424648564.41	forward	null	straight	
1424648565.63	2015	02	23	00	42	45	49.4182290927	8.6693390712	113.3922	157.420773128	[]	1424648565.4	forward	null	straight	
1424648566.68	2015	02	23	00	42	46	49.4182263127	8.6693407035	113.7138	159.412097726	[]	1424648566.65	forward	null	straight	
1424648567.72	2015	02	23	00	42	47	49.4182226651	8.6693426524	114.0073	158.689992929	[]	1424648567.65	forward	null	straight	
1424648568.74	2015	02	23	00	42	48	49.4182186609	8.6693441185	114.2914	171.659194369	[]	1424648568.64	forward	null	straight	
1424648574.97	2015	02	23	00	42	54	49.4182075674	8.6693298122	115.0864	99.946195117	[]	1424648574.89	break	slow	straight	
1424648576.0	2015	02	23	00	42	55	49.418205912	8.6693289351	115.4007	91.8147450844	[]	1424648575.89	forward	null	straight	
1424648577.04	2015	02	23	00	42	57	49.4182038203	8.6693319038	115.8435	112.950086379	[]	1424648576.89	forward	null	straight	
1424648579.56	2015	02	23	00	42	59	49.4181996658	8.6693362198	117.307	114.064184493	[]	1424648579.4	break	slow	straight	
1424648580.58	2015	02	23	00	43	00	49.4181986425	8.6693337122	117.8561	116.621579366	[]	1424648580.39	forward	null	straight	
1424648581.61	2015	02	23	00	43	01	49.4181978833	8.6693335975	118.2393	132.186122486	[]	1424648581.4	forward	null	straight	
1424648584.17	2015	02	23	00	43	04	49.4181941879	8.6693347339	118.407	130.288867434	[]	1424648584.15	break	slow	straight	
1424648585.2	2015	02	23	00	43	05	49.4181920262	8.6693344195	118.4786	133.445710328	[]	1424648585.15	forward	null	straight	
1424648586.25	2015	02	23	00	43	06	49.4181899206	8.6693332451	118.4013	132.907419626	[]	1424648586.14	forward	null	straight	
1424648587.27	2015	02	23	00	43	07	49.4181885118	8.6693317917	118.0272	133.417055276	[]	1424648587.14	forward	null	straight	
1424648588.3	2015	02	23	00	43	08	49.4181882536	8.6693316586	117.5608	136.316135892	[]	1424648588.15	forward	null	straight	
1424648589.33	2015	02	23	00	43	09	49.4181882545	8.6693341326	117.3014	143.0	[]	1424648589.14	forward	null	straight	
1424648591.86	2015	02	23	00	43	11	49.4181898613	8.6693370671	117.2194	142.751967872	[]	1424648591.64	break	slow	straight	
1424648592.93	2015	02	23	00	43	12	49.4181918456	8.6693357401	116.9897	149.940983429	[]	1424648592.89	forward	null	straight	
1424648593.96	2015	02	23	00	43	13	49.4181913777	8.6693372424	116.564	157.361414662	[]	1424648593.9	forward	null	straight	
1424648596.49	2015	02	23	00	43	16	49.4181883518	8.6693455339	116.9589	158.255118703	[]	1424648596.4	break	slow	straight	
1424648597.51	2015	02	23	00	43	17	49.4181864099	8.6693481478	117.6297	152.180541958	[]	1424648597.4	forward	null	straight	
1424648598.54	2015	02	23	00	43	18	49.4181832833	8.6693516678	117.9632	144.134421631	[]	1424648598.4	forward	null	straight	
1424648599.57	2015	02	23	00	43	19	49.4181800577	8.6693553069	117.9112	133.803344108	[]	1424648599.4	forward	null	straight	
1424648600.6	2015	02	23	00	43	20	49.4181774001	8.6693580571	117.7061	132.07719528	[]	1424648600.4	forward	null	straight	
1424648606.83	2015	02	23	00	43	26	49.418184039	8.6693619463	117.4975	-153.288262125	[]	1424648606.65	break	slow	straight	
1424648607.86	2015	02	23	00	43	27	49.4181840291	8.6693629887	118.1003	-170.187447314	[]	1424648607.66	forward	null	straight	
1424648610.41	2015	02	23	00	43	30	49.4181812054	8.6693640979	118.5642	-170.932500316	[]	1424648610.4	break	slow	straight	
1424648611.45	2015	02	23	00	43	31	49.4181805978	8.6693647066	118.4786	-146.945997862	[]	1424648611.4	forward	null	straight	
1424648613.98	2015	02	23	00	43	33	49.4181773121	8.6693669939	117.7659	-147.037210169	[]	1424648613.9	break	slow	straight	
1424648615.0	2015	02	23	00	43	35	49.4181756076	8.6693689184	117.3502	-159.341490691	[]	1424648614.9	forward	null	straight	
1424648616.03	2015	02	23	00	43	36	49.4181719974	8.6693696121	117.0673	-128.93493231	[]	1424648615.9	forward	null	straight	
1424648617.05	2015	02	23	00	43	37	49.4181654189	8.669368824	117.0751	-150.355564859	[]	1424648616.9	forward	null	straight	
1424648618.08	2015	02	23	00	43	38	49.4181568214	8.6693667211	117.2728	-167.259489426	[]	1424648617.9	forward	null	straight	
1424648619.11	2015	02	23	00	43	39	49.4181473298	8.6693636241	117.3778	-173.338442921	[]	1424648618.9	forward	null	straight	
1424648625.34	2015	02	23	00	43	45	49.4181355442	8.6693651937	118.1055	129.686367688	[]	1424648625.15	break	slow	straight	
1424648631.07	2015	02	23	00	43	51	49.4181412631	8.6693603625	117.7319	-164.908726745	[]	1424648630.9	break	slow	straight	
1424648632.09	2015	02	23	00	43	52	49.4181417643	8.6693597598	117.6157	-175.628532155	[]	1424648631.9	forward	null	straight	
1424648633.11	2015	02	23	00	43	53	49.4181396621	8.6693594709	117.554	-175.814074834	[]	1424648632.9	forward	null	straight	
1424648634.16	2015	02	23	00	43	54	49.4181344269	8.6693605213	117.5234	-179.263244741	[]	1424648634.15	forward	null	straight	
1424648640.39	2015	02	23	00	44	00	49.4181139831	8.669346834	119.6802	112.1723377	[]	1424648640.14	break	slow	straight	
1424648646.13	2015	02	23	00	44	06	49.4181324383	8.6693205187	118.034	-170.090847567	[]	1424648645.9	break	slow	straight	
1424648647.16	2015	02	23	00	44	07	49.4181330669	8.6693185975	118.593	-167.933681225	[]	1424648647.15	forward	null	straight	
1424648648.19	2015	02	23	00	44	08	49.4181317119	8.6693182574	118.9618	168.211859223	[]	1424648648.15	forward	null	straight	
1424648649.2	2015	02	23	00	44	09	49.4181296227	8.6693200511	119.0304	169.834043471	[]	1424648649.15	forward	null	straight	
1424648650.23	2015	02	23	00	44	10	49.4181260742	8.6693243841	118.847	172.46008763	[]	1424648650.15	forward	null	straight	
1424648651.28	2015	02	23	00	44	11	49.4181222985	8.6693296886	118.7393	-170.958373324	[]	1424648651.14	forward	null	straight	
1424648652.31	2015	02	23	00	44	12	49.4181163008	8.6693333266	118.9197	-160.636065865	[]	1424648652.15	forward	null	straight	
1424648653.34	2015	02	23	00	44	13	49.4181087432	8.6693350261	119.1629	-162.716447195	[]	1424648653.15	forward	null	straight	
1424648654.37	2015	02	23	00	44	14	49.4181005162	8.6693348154	119.2278	-154.064711006	[]	1424648654.14	forward	null	straight	
1424648655.41	2015	02	23	00	44	15	49.4180950469	8.6693336034	118.976	-146.306300341	[]	1424648655.14	forward	null	straight	
1424648656.44	2015	02	23	00	44	16	49.4180899742	8.669331934	118.9063	-147.535589748	[]	1424648656.4	forward	null	straight	
1424648657.47	2015	02	23	00	44	17	49.4180865758	8.669329779	119.0114	-164.719710916	[]	1424648657.4	forward	null	straight	
1424648658.51	2015	02	23	00	44	18	49.4180841284	8.669328154	119.0562	174.335399619	[]	1424648658.4	forward	null	straight	
1424648659.54	2015	02	23	00	44	19	49.418082572	8.6693275759	118.961	157.858614448	[]	1424648659.4	forward	null	straight	
1424648662.07	2015	02	23	00	44	22	49.4180863227	8.6693277669	117.8293	158.816176951	[]	1424648661.89	break	slow	straight	
1424648663.09	2015	02	23	00	44	23	49.4180888071	8.6693289017	117.4544	145.225923895	[]	1424648662.9	forward	null	straight	
1424648664.12	2015	02	23	00	44	24	49.4180894462	8.6693316794	117.1882	131.132268102	[]	1424648663.9	forward	null	straight	
1424648665.16	2015	02	23	00	44	25	49.4180873536	8.669337508	117.1399	161.056347861	[]	1424648665.14	forward	null	straight	
1424648666.2	2015	02	23	00	44	26	49.4180842115	8.6693407964	117.2839	160.565014687	[]	1424648666.15	forward	null	straight	
1424648667.23	2015	02	23	00	44	27	49.4180803042	8.6693423565	117.369	147.368277435	[]	1424648667.15	forward	null	straight	
1424648668.25	2015	02	23	00	44	28	49.4180776231	8.6693440446	117.2953	120.333388438	[]	1424648668.14	forward	null	straight	
1424648669.27	2015	02	23	00	44	29	49.4180766129	8.6693471309	117.1297	107.090276921	[]	1424648669.14	forward	null	straight	
1424648670.3	2015	02	23	00	44	30	49.4180763971	8.6693509723	117.0146	104.991925347	[]	1424648670.15	forward	null	straight	
1424648671.34	2015	02	23	00	44	31	49.4180759495	8.6693546238	117.0388	120.213973226	[]	1424648671.15	forward	null	straight	
1424648672.41	2015	02	23	00	44	32	49.4180751507	8.6693576463	117.3348	124.429279442	[]	1424648672.14	forward	null	straight	
1424648674.93	2015	02	23	00	44	34	49.4180758364	8.6693642941	117.8028	123.263098504	[]	1424648674.89	break	slow	straight	
1424648675.96	2015	02	23	00	44	35	49.4180770568	8.669364186	117.9484	130.034146147	[]	1424648675.9	forward	null	straight	
1424648677.0	2015	02	23	00	44	36	49.418077017	8.6693637468	118.2747	132.677827926	[]	1424648676.89	forward	null	straight	
1424648679.53	2015	02	23	00	44	39	49.4180735229	8.6693634262	119.1265	132.522576404	[]	1424648679.4	break	slow	straight	
1424648680.56	2015	02	23	00	44	40	49.4180725776	8.6693622824	119.3917	134.007561567	[]	1424648680.4	forward	null	straight	
1424648681.59	2015	02	23	00	44	41	49.4180723445	8.6693611023	119.6944	134.326825952	[]	1424648681.4	forward	null	straight	
1424648682.62	2015	02	23	00	44	42	49.4180720425	8.6693606727	120.0102	142.022351215	[]	1424648682.4	forward	null	straight	
1424648683.65	2015	02	23	00	44	43	49.4180712669	8.6693619505	120.1985	131.000713069	[]	1424648683.4	forward	null	straight	
1424648684.7	2015	02	23	00	44	44	49.4180695287	8.669362771	120.4128	131.917430537	[]	1424648684.66	forward	null	straight	
1424648685.73	2015	02	23	00	44	45	49.4180678104	8.6693617561	120.5752	132.070511998	[]	1424648685.65	forward	null	straight	
1424648686.76	2015	02	23	00	44	46	49.4180646577	8.6693612501	120.6176	133.348166533	[]	1424648686.65	forward	null	straight	
1424648687.79	2015	02	23	00	44	47	49.4180602235	8.6693624944	120.5185	134.107451292	[]	1424648687.65	forward	null	straight	
1424648688.81	2015	02	23	00	44	48	49.4180560184	8.669364096	120.3714	134.65100366	[]	1424648688.65	forward	null	straight	
1424648689.84	2015	02	23	00	44	49	49.4180529111	8.6693665393	120.3935	135.252227964	[]	1424648689.65	forward	null	straight	
1424648690.87	2015	02	23	00	44	50	49.4180498581	8.6693694503	120.7028	135.418165882	[]	1424648690.65	forward	null	straight	
1424648691.93	2015	02	23	00	44	51	49.4180476481	8.669373302	121.2898	137.053136946	[]	1424648691.89	forward	null	straight	
1424648694.45	2015	02	23	00	44	54	49.418054444	8.6693782542	121.854	137.522631271	[]	1424648694.4	break	slow	straight	
1424648695.47	2015	02	23	00	44	55	49.4180586964	8.6693791852	122.0005	158.008913677	[]	1424648695.4	forward	null	straight	
1424648696.5	2015	02	23	00	44	56	49.4180611312	8.6693811943	122.091	156.518382817	[]	1424648696.41	forward	null	straight	
1424648697.52	2015	02	23	00	44	57	49.4180598463	8.6693851025	121.9922	133.115875992	[]	1424648697.4	forward	null	straight	
1424648698.54	2015	02	23	00	44	58	49.418057067	8.6693906885	121.5631	111.964891351	[]	1424648698.4	forward	null	straight	
1424648699.57	2015	02	23	00	44	59	49.418056102	8.6693945657	121.2021	111.600542517	[]	1424648699.4	forward	null	straight	
1424648702.1	2015	02	23	00	45	02	49.4180586497	8.6693923822	120.3157	111.600542517	[]	1424648701.9	break	slow	straight	
1424648703.13	2015	02	23	00	45	03	49.4180601203	8.6693903696	119.9188	111.017112189	[]	1424648702.9	forward	null	straight	
1424648709.37	2015	02	23	00	45	09	49.4180622009	8.6693820777	120.1458	49.7674598863	[]	1424648709.15	break	slow	straight	
1424648715.1	2015	02	23	00	45	15	49.4180447043	8.6693954457	120.8225	-24.6722292887	[]	1424648714.9	break	slow	straight	
1424648716.11	2015	02	23	00	45	16	49.4180452838	8.6693990095	120.6566	-35.3634229584	[]	1424648715.9	forward	null	straight	
1424648717.17	2015	02	23	00	45	17	49.4180487804	8.6694002521	120.4974	-49.5092994431	[]	1424648717.14	forward	null	straight	
1424648719.7	2015	02	23	00	45	19	49.4180555826	8.6693971557	120.7698	-49.2339778268	[]	1424648719.65	break	slow	straight	
1424648720.73	2015	02	23	00	45	20	49.4180579055	8.6693958101	120.9645	-38.4410992921	[]	1424648720.65	forward	null	straight	
1424648723.25	2015	02	23	00	45	23	49.418062181	8.6693891527	121.3724	-38.9873842018	[]	1424648723.15	break	slow	straight	
1424648724.26	2015	02	23	00	45	24	49.4180634758	8.6693865258	121.8098	-18.4497680741	[]	1424648724.15	forward	null	straight	
1424648725.29	2015	02	23	00	45	25	49.4180655969	8.6693827877	122.1989	-3.30993247402	[]	1424648725.14	forward	null	straight	
1424648727.82	2015	02	23	00	45	27	49.4180670046	8.6693748906	121.7949	-2.4022467651	[]	1424648727.64	break	slow	straight	
1424648728.84	2015	02	23	00	45	28	49.4180645485	8.6693733799	121.1533	-11.1129737337	[]	1424648728.65	forward	null	straight	
1424648729.91	2015	02	23	00	45	29	49.4180639851	8.669371878	120.0983	-26.6951535312	[]	1424648729.9	forward	null	straight	
1424648730.94	2015	02	23	00	45	30	49.4180649982	8.6693703738	119.4843	-10.5195806366	[]	1424648730.9	forward	null	straight	
1424648731.97	2015	02	23	00	45	31	49.4180641622	8.6693688554	119.3547	7.4791436255	[]	1424648731.9	forward	null	straight	
1424648738.2	2015	02	23	00	45	38	49.4180578021	8.6693780822	118.3264	70.7004277887	[]	1424648738.15	break	slow	straight	
1424648739.24	2015	02	23	00	45	39	49.4180610837	8.6693805418	118.6156	93.0062560142	[]	1424648739.15	forward	null	straight	
1424648740.27	2015	02	23	00	45	40	49.4180622596	8.6693857584	118.8275	124.565051177	[]	1424648740.15	forward	null	straight	
1424648741.31	2015	02	23	00	45	41	49.418061509	8.6693928988	118.6976	163.7204853	[]	1424648741.15	forward	null	straight	
1424648742.37	2015	02	23	00	45	42	49.418058721	8.6693981628	118.4826	-162.9307067	[]	1424648742.15	forward	null	straight	
1424648743.42	2015	02	23	00	45	43	49.4180525905	8.6693997243	118.4003	-147.934368419	[]	1424648743.4	forward	null	straight	
1424648744.46	2015	02	23	00	45	44	49.4180467538	8.6693985442	118.5771	-134.686721681	[]	1424648744.4	forward	null	straight	
1424648745.49	2015	02	23	00	45	45	49.4180410934	8.6693963933	118.824	-120.290163192	[]	1424648745.4	forward	null	straight	
1424648746.52	2015	02	23	00	45	46	49.4180353875	8.6693931854	119.0938	-109.714994511	[]	1424648746.4	forward	null	straight	
1424648747.55	2015	02	23	00	45	47	49.4180288223	8.6693910463	119.6838	-130.04837494	[]	1424648747.4	forward	null	straight	
1424648748.59	2015	02	23	00	45	48	49.4180229464	8.6693900981	120.0633	-130.72788343	[]	1424648748.4	forward	null	straight	
1424648749.65	2015	02	23	00	45	49	49.4180174883	8.6693883224	120.3475	-130.197557774	[]	1424648749.65	forward	null	straight	
1424648750.69	2015	02	23	00	45	50	49.4180147641	8.6693862877	120.707	-131.59284533	[]	1424648750.65	forward	null	straight	
1424648751.73	2015	02	23	00	45	51	49.4180139071	8.6693842777	120.9953	-132.587243964	[]	1424648751.65	forward	null	straight	
1424648752.75	2015	02	23	00	45	52	49.4180132579	8.6693830728	121.1705	-125.59520795	[]	1424648752.65	forward	null	straight	
1424648755.28	2015	02	23	00	45	55	49.4180140945	8.6693842808	121.6292	-125.122122553	[]	1424648755.15	break	slow	straight	
1424648756.3	2015	02	23	00	45	56	49.4180144095	8.6693856345	121.9139	-112.849241469	[]	1424648756.15	forward	null	straight	
