49.4180750762,8.6695753154
49.4180744004,8.6695760128
49.4180739292,8.6695766912
49.4180735552,8.6695772233
49.4180728329,8.6695777772
49.4180715311,8.6695788066
49.4180700757,8.6695807817
49.4180687419,8.6695840026
49.4180678073,8.6695888196
49.4180673211,8.6695950153
49.418067493,8.6696020665
49.4180679177,8.6696097522
49.41806841,8.6696176903
49.4180688379,8.6696255668
49.4180695279,8.6696336386
49.4180702521,8.6696420866
49.4180707727,8.6696505209
49.4180711914,8.6696589523
49.4180715496,8.6696675922
49.4180722393,8.6696761703
49.4180732203,8.6696846933
49.4180745118,8.6696931414
49.4180756448,8.6697016064
49.4180765921,8.6697102422
49.4180772744,8.6697189319
49.4180777352,8.6697273996
49.4180780916,8.6697358582
49.4180783242,8.6697445462
49.418078644,8.6697531504
49.4180785811,8.6697616707
49.418078198,8.6697702418
49.4180776522,8.6697788572
49.4180765656,8.6697916411
49.4180753612,8.6698000665
49.4180741018,8.6698086166
49.4180728801,8.6698173699
49.4180720264,8.6698261821
49.4180715007,8.6698350785
49.4180715463,8.6698438013
49.4180718083,8.6698523308
49.4180722505,8.66986077
49.4180727312,8.6698691212
49.4180732476,8.6698773592
49.418073331,8.6698856358
49.4180733145,8.6698942031
49.4180732178,8.66990291
49.4180729534,8.6699114819
49.4180724443,8.6699200713
49.4180720082,8.6699286745
49.4180719047,8.6699373215
49.4180718053,8.6699458637
49.4180716507,8.6699544613
49.4180715455,8.6699632621
49.4180715265,8.6699723054
49.4180712535,8.6699810102
49.4180707252,8.6699894637
49.4180702888,8.6699979321
49.4180707375,8.6700061111
49.4180718445,8.6700141062
49.4180733377,8.6700220389
49.4180752741,8.6700301367
49.4180775481,8.6700383303
49.4180795978,8.6700466708
49.4180811963,8.6700548122
49.4180826006,8.670063068
49.4180840913,8.6700715311
49.4180853341,8.6700800335
49.4180861186,8.6700884317
49.4180869594,8.6700967956
49.4180877093,8.670105332
49.4180882504,8.6701139418
49.418088866,8.6701224738
49.4180893928,8.6701310271
49.4180899236,8.6701396341
49.4180905345,8.6701482407
49.4180913789,8.670156277
49.4180924031,8.6701641077
49.4180936939,8.6701720901
49.41809471,8.6701803501
49.4180955566,8.670188413
49.4180959969,8.6701968286
49.418095802,8.6702057994
49.4180950986,8.6702149434
49.4180944109,8.6702242532
49.4180940252,8.6702337526
49.418093634,8.6702431936
49.4180934581,8.6702525555
49.4180935366,8.6702616529
49.4180938085,8.6702705837
49.4180938554,8.6702795354
49.4180940783,8.6702886751
49.418094592,8.6702975325
49.4180952823,8.6703064726
49.4180958996,8.6703154994
49.418096396,8.6703242673
49.4180965553,8.6703324711
49.4180962065,8.6703400325
49.4180956464,8.6703475181
49.4180954131,8.6703550244
49.4180956269,8.6703628924
49.4180961474,8.6703711263
49.4180966998,8.6703801151
49.4180973259,8.6703891396
49.4180973004,8.6703977206
49.4180971199,8.6704060103
49.4180977317,8.6704141516
49.4180995473,8.6704213455
