49.418525079,8.668116209
49.418524943,8.668118218
49.418525785,8.668119368
49.418525998,8.668120414
49.418525757,8.668121356
49.418526417,8.668122674
49.418527186,8.668123469
49.418527865,8.668124672
49.418527976,8.66812623
49.418527895,8.668127433
49.418527773,8.668128678
49.418527195,8.668130132
49.418526459,8.668131629
49.41852592,8.668133199
49.418525211,8.668134757
49.418524656,8.668135625
49.418524038,8.668136695
49.418523324,8.668138341
49.418523419,8.668139274
49.418523485,8.668139452
49.418523357,8.668139242
49.418523445,8.668138644
49.418523477,8.668138078
49.418523663,8.668137438
49.418523773,8.668136757
49.418523916,8.668135856
49.418524017,8.668135154
49.418524224,8.668134589
49.418524351,8.668133333
49.418524692,8.668132349
49.418524709,8.668130308
49.418524272,8.668129125
49.418523957,8.668127819
49.41852365,8.668127036
49.418523575,8.668126064
49.418523422,8.668124861
49.418523484,8.66812327
49.418523338,8.668121899
49.418522427,8.668120382
49.418521658,8.668118467
49.418520776,8.668117202
49.418520853,8.668115004
49.418521211,8.668112595
49.418521061,8.668109802
49.418520717,8.668107123
49.418520304,8.668104581
49.418520157,8.668102593
49.418519975,8.668101138
49.418519774,8.668099799
49.418519574,8.668098303
49.418518969,8.668096682
49.418518373,8.668095082
49.418517962,8.668093346
49.418517556,8.668092258
49.418517507,8.668091505
49.418517195,8.668090501
49.418516618,8.668089905
49.418516599,8.668090021
49.418516078,8.668089739
49.418515591,8.668089855
49.41851524,8.668090358
49.418515022,8.66809106
49.418514777,8.6680917
49.418514597,8.668092171
49.418514475,8.668092799
49.41851452,8.668093406
49.41851445,8.668093699
49.418514377,8.668094307
49.418513826,8.66809505
49.418513315,8.668095909
49.41851336,8.668097479
49.418513585,8.668099698
49.418513317,8.668100308
49.418513655,8.668101608
49.418513566,8.66810244
49.418513824,8.668105289
49.418514903,8.668107825
49.418515181,8.668110055
49.418515074,8.668111039
49.41851536,8.668111824
49.418515212,8.668114473
49.4185145,8.668116232
49.418513559,8.668118057
49.41851289,8.668120153
49.41851257,8.668122218
49.418512069,8.668124407
49.418512197,8.668126083
49.418512071,8.668128806
49.418512419,8.668130743
49.418513041,8.668131866
49.418513436,8.668134173
49.418513348,8.668134154
49.418512912,8.668134168
49.418511492,8.668133003
49.418513095,8.668134076
49.418514082,8.668131079
49.418513743,8.668128119
49.418512088,8.66812599
49.418509902,8.668125106
49.418507355,8.668123509
49.418505418,8.668122634
49.4185036,8.668122218
49.418501678,8.668121623
49.41850021,8.668120011
49.418498994,8.668118944
49.418497687,8.668117323
49.41849682,8.668114947
49.4184964,8.668112844
49.41849672,8.668111359
49.418497494,8.668110136
49.418497675,8.668109854
49.4184981,8.668110209
49.41849858,8.668110533
49.418498197,8.668109322
49.418497964,8.668107893
49.418498298,8.668105918
49.418498488,8.668103881
49.418499262,8.668102001
49.418499882,8.668100038
49.418499921,8.668099227
49.418500446,8.668098188
49.418502225,8.668098218
49.418503785,8.668096903
49.418504182,8.668095654
49.418504842,8.668095003
49.41850519,8.66809412
