49.4180867198,8.6695623998
49.4180880251,8.6695678397
49.4180887633,8.669570811
49.4180886571,8.6695720524
49.4180884462,8.6695722847
49.4180880385,8.6695721885
49.4180874866,8.669572038
49.4180869031,8.6695718845
49.4180861355,8.6695719024
49.4180850402,8.6695719247
49.4180837404,8.6695719772
49.4180823142,8.6695720987
49.4180809127,8.6695723722
49.4180796154,8.669572702
49.4180785267,8.66957302
49.4180777293,8.6695733598
49.4180771531,8.6695737402
49.4180766894,8.6695741642
49.4180763329,8.669574569
49.41807615,8.6695750124
49.4180759963,8.6695754558
49.4180758921,8.6695758708
49.4180757847,8.6695761957
49.4180757195,8.66957646
49.4180756125,8.6695767221
49.4180755295,8.6695770333
49.4180754136,8.6695773708
49.4180752455,8.669577696
49.418075087,8.6695780294
49.4180749771,8.6695783513
49.4180748622,8.6695785791
49.418074771,8.6695787597
49.4180747377,8.6695789069
49.4180746979,8.6695790551
49.4180746103,8.6695791554
49.4180744847,8.6695792494
49.4180743463,8.6695793036
49.4180742326,8.6695793238
49.4180740924,8.6695793504
49.4180739843,8.6695794291
49.4180738717,8.6695795402
49.4180738059,8.6695797015
49.4180738217,8.6695798944
49.4180739805,8.6695800242
49.4180742249,8.6695800962
49.4180746031,8.6695801001
49.4180749542,8.6695800611
49.4180752494,8.6695799823
49.4180755456,8.6695799246
49.4180757996,8.669579885
49.4180760486,8.669579863
49.4180763966,8.6695798032
49.4180768029,8.6695798365
49.4180771708,8.6695799074
49.4180775246,8.6695800022
49.4180777748,8.6695801862
49.4180779617,8.6695804415
49.4180781803,8.6695806842
49.4180784308,8.6695808983
49.4180786938,8.6695810957
49.4180791541,8.6695811649
49.4180799303,8.6695810566
49.418080938,8.6695808179
49.4180822006,8.6695804837
49.4180836361,8.6695801043
49.4180851339,8.6695797332
49.4180865133,8.6695794763
49.4180877576,8.6695792709
49.418088771,8.6695791443
49.4180896657,8.6695790291
49.418090343,8.6695789541
49.4180908812,8.6695789079
49.4180913174,8.6695789437
49.4180916865,8.6695790123
49.4180920653,8.6695791617
49.4180926122,8.6695793027
49.4180932233,8.6695794592
49.4180938649,8.6695795594
49.4180946407,8.6695796406
49.4180954817,8.6695796277
49.4180961628,8.6695796999
49.4180967373,8.6695797902
49.4180971976,8.6695799056
49.418097462,8.6695799846
49.4180975279,8.6695800857
49.4180975085,8.6695800968
49.4180975047,8.6695800849
49.4180975196,8.6695800593
49.4180975785,8.6695800891
49.4180975588,8.669580097
49.4180975165,8.6695801384
49.4180973996,8.6695801536
49.4180972834,8.6695801866
49.4180972597,8.6695802144
49.4180975728,8.6695802742
49.41809811,8.6695803147
49.4180987853,8.6695803749
49.4180995476,8.6695804602
49.41810023,8.6695805181
49.4181006612,8.6695805793
49.4181008869,8.6695806574
49.4181009443,8.6695807061
49.4181007685,8.6695806952
49.4181004922,8.669580698
49.4181001959,8.6695806284
49.4180998923,8.6695805076
49.4180995672,8.6695803483
49.4180992454,8.6695802016
49.4180988988,8.6695800887
49.418098431,8.6695800379
49.4180978421,8.6695800304
49.4180972041,8.6695800815
49.4180966049,8.6695801756
49.4180959911,8.6695802947
49.4180954277,8.6695804223
49.4180949537,8.6695805539
49.4180944859,8.6695806887
49.4180939842,8.6695807786
49.4180935389,8.6695808108
49.4180932071,8.6695808616
49.4180929645,8.669580844
49.4180928453,8.669580775
49.4180928301,8.669580666
49.4180928018,8.6695805214
49.4180927246,8.6695803538
49.4180926128,8.6695802354
49.4180924349,8.6695802405
49.4180922451,8.6695803386
49.418092089,8.6695805088
49.4180919322,8.6695807574
49.4180916845,8.6695810626
49.4180914526,8.6695813479
49.418091258,8.6695816752
49.4180911112,8.669582074
49.4180909368,8.6695825317
49.4180908672,8.6695830442
49.4180907967,8.6695836396
49.4180906482,8.6695842969
49.4180904006,8.6695849226
49.4180902217,8.6695855511
49.4180900325,8.6695862736
49.4180898604,8.6695869236
49.4180897292,8.6695874886
49.4180896392,8.6695880839
49.4180894945,8.6695885944
49.4180893149,8.6695889772
49.4180890969,8.6695893549
49.4180888438,8.6695896711
49.4180886096,8.6695898995
49.4180884291,8.6695900874
49.4180882365,8.6695902795
49.4180880507,8.6695903965
49.4180878796,8.6695905228
49.4180877165,8.6695906219
49.4180875018,8.6695906916
49.4180872953,8.6695907185
49.4180870689,8.6695908039
49.4180867898,8.6695908277
49.4180864168,8.6695908056
49.4180860499,8.6695907678
49.418085608,8.6695907006
49.4180851439,8.6695905538
49.4180846736,8.6695904541
49.4180841982,8.6695903878
49.418083685,8.6695903499
49.4180831653,8.6695902786
49.4180825973,8.6695902221
49.418082047,8.6695900995
49.4180814592,8.6695899236
49.4180807736,8.669589706
49.4180800928,8.6695895019
49.4180794233,8.6695892946
49.4180786837,8.669589122
49.418077964,8.6695890027
49.4180772923,8.6695889157
49.4180766273,8.6695888465
49.4180759865,8.669588795
49.4180754258,8.6695887663
49.4180749405,8.6695887659
49.4180745125,8.6695887757
49.4180741585,8.6695888243
49.4180738907,8.6695889146
49.4180737129,8.6695890583
49.4180736084,8.669589273
49.4180736599,8.669589561
49.4180738543,8.6695898362
49.4180741095,8.6695901648
49.4180743906,8.669590531
49.4180746979,8.6695909035
49.4180749924,8.6695912393
49.4180752675,8.6695915866
49.4180755593,8.6695917964
49.4180758896,8.669591849
49.4180762536,8.669591827
49.4180766349,8.6695917167
49.4180769582,8.669591509
49.4180772199,8.6695912806
49.4180774005,8.6695910618
49.4180774625,8.6695907535
49.4180774395,8.6695904321
49.4180773848,8.669590046
49.4180772718,8.6695896015
49.4180770963,8.6695891342
49.4180769111,8.6695886553
49.4180766829,8.6695881187
49.4180763998,8.6695875558
49.4180761153,8.6695869529
49.4180758463,8.6695862577
49.4180755139,8.6695855488
49.4180751318,8.6695848381
49.4180747906,8.6695842123
49.4180744549,8.669583684
49.4180740823,8.6695830742
49.4180740166,8.6695827833
49.4180740277,8.6695825874
49.4180740578,8.6695824272
49.4180740607,8.669582375
49.4180739831,8.6695824477
49.4180738407,8.669582591
49.4180735737,8.669582834
49.4180732621,8.6695831693
49.4180729907,8.6695835831
49.4180728012,8.6695839736
49.4180726572,8.6695843398
49.4180726471,8.6695846303
49.4180726992,8.6695848285
49.418072787,8.6695848286
49.4180728963,8.6695846432
49.4180729828,8.6695843635
49.4180729998,8.6695839784
49.4180730526,8.669583499
49.4180730777,8.6695829935
49.4180730445,8.6695824913
49.4180731083,8.6695819596
49.418073314,8.6695813897
49.4180735519,8.669580853
49.4180738152,8.6695803508
49.4180741354,8.669579906
49.4180744971,8.66957946
49.4180749014,8.6695789992
